question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fide_046,fide,2,castling_rules,gemini,87,0.0,Misidentifies the applicable article and outcome.,"That only the king's final square needs to be safe, not the square it crosses."
fide_047,fide,2,castling_rules,gemini,77,1.0,Fully aligned with the regulation cited.,That castling exempts the king from the rule against moving into check.
fide_048,fide,2,castling_rules,gemini,83,0.5,Captures the gist but the specifics are imprecise.,That castling queenside is illegal whenever the b1/b8 square is attacked.
fide_049,fide,3,castling_rules,gemini,63,1.0,Accurate and complete; captures the essential point.,That a king which was ever in check at any point in the game permanently loses the right to castle.
fide_050,fide,2,castling_rules,gemini,76,1.0,Fully aligned with the regulation cited.,That you can castle by jumping the king over an intervening knight or bishop.
fide_051,fide,2,touch_move,gemini,92,0.0,States a common misconception rather than the actual rule.,That you may touch a piece to test ideas and then freely move a different one.
fide_052,fide,2,touch_move,gemini,83,0.0,States a common misconception rather than the actual rule.,That touching an enemy piece carries no obligation at all.
fide_053,fide,2,touch_move,gemini,78,0.5,"Close, but conflates two related provisions.",That you can adjust a piece silently and announce 'I adjust' only if challenged.
fide_054,fide,2,touch_move,gemini,86,1.0,Correctly states the rule and its application.,That touching a pinned piece forfeits the game or forces an illegal move.
fide_055,fide,2,touch_move,gemini,84,0.0,Contradicts the governing regulation.,"That a move can be taken back as long as you have not pressed the clock, even after releasing the piece."
fide_056,fide,2,clock_handling,gemini,67,0.0,Confidently wrong on the core procedure.,That a player may move with one hand and press the clock with the other for speed.
fide_057,fide,2,clock_handling,gemini,69,0.5,"Close, but conflates two related provisions.",That the opponent must tell the player to press their clock or it does not count.
fide_058,fide,3,clock_handling,gemini,48,0.0,Misidentifies the applicable article and outcome.,That a move is invalid or incomplete if the moved piece is left tipped over rather than standing upright on its square.
fide_059,fide,2,clock_handling,gemini,68,0.0,Confidently wrong on the core procedure.,That running out of time is always an automatic loss regardless of the opponent's material.
fide_060,fide,2,clock_handling,gemini,77,1.0,Fully aligned with the regulation cited.,"That losing on time is always a loss, even against an opponent who has only a king."
fide_061,fide,2,scoresheet_obligations,gemini,82,1.0,Correctly states the rule and its application.,"That a player only needs to record their own moves, not the opponent's."
fide_062,fide,2,scoresheet_obligations,gemini,79,0.0,States a common misconception rather than the actual rule.,That score-keeping is always mandatory even in severe time pressure.
fide_063,fide,2,scoresheet_obligations,gemini,85,0.0,Misidentifies the applicable article and outcome.,That each player owns and may keep their personal scoresheet.
fide_064,fide,2,scoresheet_obligations,gemini,88,1.0,Accurate and complete; captures the essential point.,That a verbal claim alone suffices regardless of whether the moves were recorded.
fide_065,fide,2,threefold_repetition,gemini,85,1.0,Matches the ground truth precisely.,That you can play the repeating move first and then claim the draw afterward.
fide_066,fide,2,threefold_repetition,gemini,91,0.0,States a common misconception rather than the actual rule.,"That identical piece placement alone makes positions count as repetitions, regardless of side to move or castling rights."
fide_067,fide,2,threefold_repetition,gemini,76,0.0,States a common misconception rather than the actual rule.,That an incorrect repetition claim carries no penalty and you can simply retract it.
fide_068,fide,2,threefold_repetition,gemini,82,1.0,Correctly states the rule and its application.,That the same position must repeat three times back-to-back to claim a draw.
fide_069,fide,2,fifty_move_rule,gemini,91,0.0,Misidentifies the applicable article and outcome.,That you can complete the 50th move first and then claim the draw.
fide_070,fide,2,fifty_move_rule,gemini,77,1.0,Fully aligned with the regulation cited.,"That only captures reset the count, while quiet pawn moves do not."
fide_071,fide,2,fifty_move_rule,gemini,80,1.0,Accurate and complete; captures the essential point.,That the game is always automatically drawn exactly at 50 moves without any claim.
fide_072,fide,3,insufficient_material,gemini,60,0.0,States a common misconception rather than the actual rule.,"That because two knights cannot force mate, a flag fall against them is automatically scored as a draw."
fide_073,fide,3,insufficient_material,gemini,63,0.0,States a common misconception rather than the actual rule.,"That whenever neither side can FORCE mate, a flag fall is automatically a draw, ignoring that extra enemy material can make a helpmate possible."
fide_074,fide,2,insufficient_material,gemini,84,1.0,Matches the ground truth precisely.,That the players must keep playing until a flag falls or a draw is agreed.
fide_075,fide,2,insufficient_material,gemini,87,0.0,Misidentifies the applicable article and outcome.,"That a rook, like a single bishop or knight, cannot force checkmate alone with its king."
fide_076,fide,3,illegal_position_procedure,gemini,40,0.0,States a common misconception rather than the actual rule.,That any illegal position discovered mid-game forces the entire game to be cancelled and replayed from the start.
fide_077,fide,2,illegal_position_procedure,gemini,71,0.0,States a common misconception rather than the actual rule.,That you can just correct the pieces mid-game and keep playing from where you are.
fide_078,fide,2,illegal_position_procedure,gemini,67,1.0,Matches the ground truth precisely.,That a wrongly oriented board always voids the game and forces a restart.
fide_079,fide,2,illegal_position_procedure,gemini,60,1.0,Correctly states the rule and its application.,That a wrong-color assignment always voids the game no matter how many moves have been played.
fide_080,fide,3,arbiter_edge_cases,gemini,42,0.0,Contradicts the governing regulation.,That touching or moving the rook first during castling is automatically a penalized illegal move giving the opponent two minutes.
fide_081,fide,2,arbiter_edge_cases,gemini,56,0.0,Confidently wrong on the core procedure.,That the loss occurs on the very first illegal move rather than the second.
fide_082,fide,2,arbiter_edge_cases,gemini,53,1.0,Fully aligned with the regulation cited.,That the pawn automatically becomes a queen if left on the last rank.
fide_083,fide,3,arbiter_edge_cases,gemini,39,0.0,States a common misconception rather than the actual rule.,"That any time your own king falls over, even by accident, the game is automatically lost as a resignation."
fide_084,fide,2,arbiter_edge_cases,gemini,61,0.0,Misidentifies the applicable article and outcome.,That having a silent phone in your pocket is acceptable as long as it does not ring.
fide_085,fide,2,en_passant,gemini,81,0.0,Contradicts the governing regulation.,That any passing pawn or piece can be taken en passant.
fide_086,fide,3,clock_handling,gemini,52,0.0,Confidently wrong on the core procedure.,That you can still claim a win for an opponent's illegal move even after you have already replied with your own move.
fide_087,fide,2,arbiter_edge_cases,gemini,50,0.5,Captures the gist but the specifics are imprecise.,That an out-of-turn draw offer is automatically void and cannot be accepted.
fide_088,fide,2,scoresheet_obligations,gemini,90,1.0,Matches the ground truth precisely.,That you may write your intended move down before playing it to help calculation.
fide_089,fide,2,illegal_position_procedure,gemini,55,0.0,States a common misconception rather than the actual rule.,That after correcting an illegal move the player is completely free of any touch-move obligation.
fide_090,fide,3,clock_handling,gemini,54,1.0,Correctly states the rule and its application.,That a player with a clearly winning position is awarded the win when both flags fall together in the last period.
fide_091,fide,3,arbiter_edge_cases,gemini,33,0.0,Confidently wrong on the core procedure.,That a king may capture any adjacent enemy piece since it is right next to it.
fide_092,fide,3,castling_rules,gemini,59,1.0,Matches the ground truth precisely.,That castling rights are restored when the rook comes back to its starting square.
